scorer,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000
9,1.2102599143981934,3.4597949385643005,0.023660890758037567,4.224492102861404,0.990070104598999,0.03665011003613472,1.3593316078186035,1.4296681880950928,0.022142043337225914,1.0277223587036133,0.6698622703552246,0.042746104300022125,1.7407197952270508,1.6389727592468262,0.04687795042991638,1.1813960075378418,5.789307236671448,0.01951330341398716,1.2436223030090332,1.8194091320037842,0.12345592677593231,1.4230241775512695,1.9729597568511963,0.064143605530262,3.2563167810440063,4.560387849807739,0.028454506769776344,-2.551812171936035,5.545606255531311,0.026127120479941368,1.2344508171081543,3.1844173669815063,0.04347012937068939,1.6693341732025146,4.704998552799225,0.026083752512931824
10,1.2098345756530762,3.4597949385643005,0.023729007691144943,4.224492102861404,0.990070104598999,0.03663983941078186,1.3586316108703613,1.429553508758545,0.022114485502243042,1.0289626121520996,0.6698622703552246,0.04285817593336105,1.7407197952270508,1.638688087463379,0.046961162239313126,1.1798489093780518,5.789307236671448,0.01954198069870472,1.2436223030090332,1.8189737796783447,0.12376771122217178,1.4232590198516846,1.9734714031219482,0.06435741484165192,3.256052315235138,4.563001453876495,0.02850140631198883,-2.551362991333008,5.5452669858932495,0.026122165843844414,1.2344508171081543,3.183668553829193,0.043401993811130524,1.669867992401123,4.704998552799225,0.025990352034568787
11,1.2075226306915283,3.457845687866211,0.023754557594656944,4.225399732589722,0.9851405620574951,0.03666611388325691,1.3575773239135742,1.429553508758545,0.02211746945977211,1.0305006504058838,0.6694619655609131,0.04285425320267677,1.7421464920043945,1.6379637718200684,0.04697719216346741,1.1798489093780518,5.788373827934265,0.019567999988794327,1.2454097270965576,1.8159446716308594,0.12378279864788055,1.4232590198516846,1.9734714031219482,0.06440987437963486,3.256052315235138,4.563565671443939,0.028523139655590057,-2.5477042198181152,5.541801929473877,0.02611047960817814,1.2369663715362549,3.180227279663086,0.04343021288514137,1.6758191585540771,4.703206539154053,0.025989403948187828
12,1.2097499370574951,3.4617965817451477,0.02367202378809452,4.225574880838394,0.9908132553100586,0.036648333072662354,1.3575773239135742,1.4296278953552246,0.0221299696713686,1.029447317123413,0.6717345714569092,0.042800985276699066,1.7415432929992676,1.638688087463379,0.04692978039383888,1.1798489093780518,5.791141033172607,0.01951649785041809,1.2454097270965576,1.818701982498169,0.12362781167030334,1.4237573146820068,1.975217580795288,0.064238041639328,3.256052315235138,4.563911736011505,0.0284541267901659,-2.5506577491760254,5.5434805154800415,0.02612660452723503,1.2340335845947266,3.183030426502228,0.0434517040848732,1.670353651046753,4.705769419670105,0.02604501135647297
13,1.2091748714447021,3.4621999859809875,0.023614635691046715,4.224415943026543,0.9925425052642822,0.036590591073036194,1.3587286472320557,1.4300150871276855,0.022116851061582565,1.029447317123413,0.671095609664917,0.04281347990036011,1.7415432929992676,1.6391777992248535,0.04690537229180336,1.1798489093780518,5.790968537330627,0.019468223676085472,1.2454097270965576,1.818701982498169,0.12355857342481613,1.424187183380127,1.9746558666229248,0.06405794620513916,3.2559456825256348,4.563565671443939,0.02839140221476555,-2.5506577491760254,5.541801929473877,0.026079172268509865,1.2366552352905273,3.183030426502228,0.04336013272404671,1.670353651046753,4.7060447335243225,0.026010556146502495
14,1.2091422080993652,3.4621999859809875,0.02371826581656933,4.224415943026543,0.9928314685821533,0.036632612347602844,1.3587286472320557,1.4300150871276855,0.02212933450937271,1.029447317123413,0.671095609664917,0.042885731905698776,1.7415432929992676,1.6391777992248535,0.046963851898908615,1.1795074939727783,5.790968537330627,0.0195351280272007,1.2454097270965576,1.818701982498169,0.12377609312534332,1.424187183380127,1.9746558666229248,0.06431125849485397,3.255482494831085,4.563565671443939,0.028487667441368103,-2.5506577491760254,5.541328191757202,0.02609022706747055,1.236725091934204,3.183030426502228,0.043367549777030945,1.670353651046753,4.7060447335243225,0.025972286239266396
15,1.2091422080993652,3.4639530181884766,0.023673441261053085,4.218140810728073,0.9929642677307129,0.03662274405360222,1.364746332168579,1.4300847053527832,0.02211770787835121,1.024256944656372,0.6711471080780029,0.042672399431467056,1.7385213375091553,1.6414775848388672,0.04684104397892952,1.1783337593078613,5.791044235229492,0.019506800919771194,1.2435007095336914,1.8259406089782715,0.12338212877511978,1.4257245063781738,1.9746754169464111,0.06410747766494751,3.251295268535614,4.559706091880798,0.028393268585205078,-2.5573625564575195,5.541328191757202,0.02594658173620701,1.236725091934204,3.1881877779960632,0.04330877587199211,1.6690802574157715,4.706083059310913,0.025930553674697876
16,1.2091422080993652,3.464028477668762,0.02367337979376316,4.218140810728073,0.9929642677307129,0.03662258759140968,1.3647832870483398,1.4300847053527832,0.022117821499705315,1.024256944656372,0.6711471080780029,0.04267231374979019,1.7385213375091553,1.6415793895721436,0.046840935945510864,1.1783337593078613,5.791044235229492,0.019506271928548813,1.2434930801391602,1.8259406089782715,0.12338533997535706,1.4258012771606445,1.9746754169464111,0.06410746276378632,3.251295268535614,4.559674084186554,0.028393104672431946,-2.5573625564575195,5.541328191757202,0.025946663692593575,1.236725091934204,3.1882108449935913,0.04331088811159134,1.6690802574157715,4.706083059310913,0.02593151479959488
17,1.2091422080993652,3.464028477668762,0.02367337979376316,4.218140810728073,0.9929642677307129,0.03662258759140968,1.3647832870483398,1.4300847053527832,0.022117821499705315,1.024256944656372,0.6711471080780029,0.04267231374979019,1.7385213375091553,1.6415793895721436,0.046840935945510864,1.1783337593078613,5.791044235229492,0.019506271928548813,1.2434930801391602,1.8259406089782715,0.12338533997535706,1.4258012771606445,1.9746754169464111,0.06410746276378632,3.251295268535614,4.559674084186554,0.028393104672431946,-2.5573625564575195,5.541328191757202,0.025946663692593575,1.236725091934204,3.1882108449935913,0.04331088811159134,1.6690802574157715,4.706083059310913,0.02593151479959488
18,1.2091422080993652,3.464028477668762,0.02367337979376316,4.218140810728073,0.9929642677307129,0.03662258759140968,1.3647832870483398,1.4300847053527832,0.022117821499705315,1.024256944656372,0.6711471080780029,0.04267231374979019,1.7385213375091553,1.6415793895721436,0.046840935945510864,1.1783337593078613,5.791044235229492,0.019506271928548813,1.2434930801391602,1.8259406089782715,0.12338533997535706,1.4258012771606445,1.9746754169464111,0.06410746276378632,3.251295268535614,4.559674084186554,0.028393104672431946,-2.5573625564575195,5.541328191757202,0.025946663692593575,1.236725091934204,3.1882108449935913,0.04331088811159134,1.6690802574157715,4.706083059310913,0.02593151479959488
19,1.2091772556304932,3.4639919996261597,0.023743608966469765,4.218345478177071,0.992811918258667,0.036688245832920074,1.3647832870483398,1.4303951263427734,0.022108500823378563,1.024256944656372,0.6713705062866211,0.04285641014575958,1.738595962524414,1.6415233612060547,0.0470283143222332,1.178792953491211,5.791044235229492,0.019559374079108238,1.2440032958984375,1.8257300853729248,0.1234276294708252,1.4258012771606445,1.9741694927215576,0.06415103375911713,3.251295268535614,4.5597083568573,0.028419960290193558,-2.5564255714416504,5.541116952896118,0.02604597434401512,1.236725091934204,3.1877428889274597,0.043498311191797256,1.6694331169128418,4.706083059310913,0.026015086099505424
20,1.2091772556304932,3.4639869332313538,0.023690717294812202,4.2183926701545715,0.9927949905395508,0.03665241226553917,1.3647832870483398,1.4303951263427734,0.022136207669973373,1.024585485458374,0.6713705062866211,0.0426914244890213,1.7387754917144775,1.6414642333984375,0.04687520116567612,1.178809404373169,5.790658712387085,0.019525816664099693,1.2440121173858643,1.8256943225860596,0.12342341989278793,1.4258012771606445,1.9741568565368652,0.06413491815328598,3.2511908411979675,4.559713304042816,0.028414614498615265,-2.5563673973083496,5.541072249412537,0.025968633592128754,1.2370071411132812,3.187720835208893,0.043335966765880585,1.6694955825805664,4.70586758852005,0.025950323790311813
21,1.2091772556304932,3.4617770314216614,0.023689372465014458,4.219131976366043,0.9880647659301758,0.03664987161755562,1.3620686531066895,1.4304094314575195,0.02213471196591854,1.0246081352233887,0.6713705062866211,0.042689088732004166,1.7388274669647217,1.6399192810058594,0.04687223955988884,1.1789627075195312,5.790658712387085,0.019524117931723595,1.245849370956421,1.822699785232544,0.12341810017824173,1.42529296875,1.971137523651123,0.06412947922945023,3.2511908411979675,4.559845387935638,0.02841208688914776,-2.5532116889953613,5.539344906806946,0.025966184213757515,1.2370071411132812,3.1827300786972046,0.04333262890577316,1.6720516681671143,4.705866634845734,0.02594831772148609
22,1.2077765464782715,3.460779547691345,0.023623287677764893,4.219131976366043,0.9880647659301758,0.036619655787944794,1.3620686531066895,1.4304094314575195,0.022122034803032875,1.0246081352233887,0.6678695678710938,0.042630694806575775,1.7390661239624023,1.6399192810058594,0.04680604487657547,1.179431438446045,5.790658712387085,0.019475670531392097,1.245849370956421,1.821681022644043,0.12326004356145859,1.42529296875,1.9706401824951172,0.06397933512926102,3.2511908411979675,4.559845387935638,0.028364112600684166,-2.5532116889953613,5.539052248001099,0.02597852610051632,1.2370071411132812,3.1827300786972046,0.04331076517701149,1.6704552173614502,4.704968810081482,0.025968927890062332
23,1.2073147296905518,3.4589345455169678,0.023622235283255577,4.22270379960537,0.9870200157165527,0.03660307079553604,1.3587908744812012,1.4303951263427734,0.022067585960030556,1.0252838134765625,0.6666600704193115,0.04263165593147278,1.7400119304656982,1.6361939907073975,0.04684194549918175,1.1801772117614746,5.791133999824524,0.019454510882496834,1.246121883392334,1.8197686672210693,0.12301323562860489,1.4182119369506836,1.968221664428711,0.06377752870321274,3.2624327540397644,4.5612757205963135,0.028295334428548813,-2.551417350769043,5.538432002067566,0.025993797928094864,1.2355620861053467,3.1812578439712524,0.04337310045957565,1.675168752670288,4.702819883823395,0.025981059297919273
24,1.20693039894104,3.456125855445862,0.023662492632865906,4.224510833621025,0.9813516139984131,0.036620479077100754,1.3586525917053223,1.430236577987671,0.022058751434087753,1.0252838134765625,0.6663200855255127,0.04265805706381798,1.7401533126831055,1.635157585144043,0.04688043147325516,1.1802399158477783,5.791671872138977,0.01947898417711258,1.2489311695098877,1.818498134613037,0.12311088293790817,1.416508674621582,1.966766357421875,0.06387768685817719,3.2624327540397644,4.561343014240265,0.028333930298686028,-2.547983169555664,5.535122632980347,0.02597372978925705,1.235360860824585,3.17677903175354,0.043327733874320984,1.6773681640625,4.7018627524375916,0.0259232297539711
25,1.20693039894104,3.456125855445862,0.023616790771484375,4.224510833621025,0.9813516139984131,0.03661911189556122,1.3586525917053223,1.430236577987671,0.02208593860268593,1.0252838134765625,0.6666600704193115,0.04266192018985748,1.7405714988708496,1.635157585144043,0.046886175870895386,1.1802399158477783,5.791671872138977,0.019455447793006897,1.2489311695098877,1.818498134613037,0.12307016551494598,1.416508674621582,1.966766357421875,0.06376547366380692,3.2624327540397644,4.561343014240265,0.028303002938628197,-2.547983169555664,5.535122632980347,0.026003818958997726,1.235360860824585,3.17677903175354,0.04339363053441048,1.6773681640625,4.7018627524375916,0.026000872254371643
26,1.2073147296905518,3.458952307701111,0.023606644943356514,4.22270379960537,0.9870200157165527,0.03659948334097862,1.3587908744812012,1.430236577987671,0.02207983285188675,1.0252838134765625,0.6673483848571777,0.0426584854722023,1.7405714988708496,1.6361939907073975,0.046858832240104675,1.1806302070617676,5.791133999824524,0.01944614201784134,1.2468907833099365,1.8192496299743652,0.12304923683404922,1.4182119369506836,1.968221664428711,0.06375403702259064,3.2620893120765686,4.561414957046509,0.02828538604080677,-2.55117130279541,5.538432002067566,0.025993267074227333,1.2355620861053467,3.1810742616653442,0.04337899386882782,1.6755714416503906,4.7032763957977295,0.025990163907408714
27,1.2073147296905518,3.458952307701111,0.023621685802936554,4.221182614564896,0.9885561466217041,0.036623187363147736,1.3619577884674072,1.4301998615264893,0.022137511521577835,1.0270395278930664,0.6673483848571777,0.0426194965839386,1.7406091690063477,1.6390037536621094,0.046823881566524506,1.180790662765503,5.789160966873169,0.01947474107146263,1.2468907833099365,1.8192496299743652,0.12322468310594559,1.4237539768218994,1.9703519344329834,0.0639491155743599,3.255827248096466,4.5612757205963135,0.028355754911899567,-2.55117130279541,5.53858482837677,0.025973999872803688,1.2397332191467285,3.1810742616653442,0.04330474138259888,1.6755714416503906,4.7032763957977295,0.025967273861169815
28,1.2075505256652832,3.4606226086616516,0.023686610162258148,4.220382660627365,0.990126371383667,0.03668320178985596,1.3621442317962646,1.4301998615264893,0.02215350791811943,1.0270395278930664,0.6686475276947021,0.04271011799573898,1.7406091690063477,1.6398439407348633,0.04694587364792824,1.1811578273773193,5.788320064544678,0.019525477662682533,1.2456529140472412,1.820450782775879,0.12342984229326248,1.4249844551086426,1.9712011814117432,0.06409807503223419,3.252753496170044,4.561414957046509,0.028409810736775398,-2.5519566535949707,5.53966212272644,0.026038233190774918,1.2397332191467285,3.1841928362846375,0.0433838926255703,1.6734073162078857,4.704527735710144,0.02599356882274151
29,1.2078077793121338,3.460687220096588,0.023668432608246803,4.219675227999687,0.9904119968414307,0.03666915372014046,1.362865686416626,1.4305782318115234,0.022150296717882156,1.0270979404449463,0.6686728000640869,0.042697496712207794,1.740544080734253,1.6404294967651367,0.046900857239961624,1.1814136505126953,5.786765098571777,0.01951242797076702,1.2456529140472412,1.821235179901123,0.12341990321874619,1.4251251220703125,1.971998691558838,0.06407832354307175,3.2515816688537598,4.561181545257568,0.02840518392622471,-2.5519566535949707,5.539965391159058,0.026014765724539757,1.2404978275299072,3.184520900249481,0.04333069920539856,1.6734073162078857,4.704729735851288,0.02597752958536148
30,1.2078077793121338,3.460687220096588,0.02365303784608841,4.217528834939003,0.9958326816558838,0.03660175949335098,1.3632972240447998,1.4311394691467285,0.022136250510811806,1.0271761417388916,0.6690182685852051,0.04278399050235748,1.7403430938720703,1.641359567642212,0.04691491648554802,1.185185432434082,5.786653757095337,0.019499680027365685,1.2456529140472412,1.8220241069793701,0.12381777912378311,1.4281940460205078,1.974951982498169,0.06424688547849655,3.2501511573791504,4.561629772186279,0.028394972905516624,-2.55117130279541,5.539965391159058,0.02587226778268814,1.239819049835205,3.186162531375885,0.04318445920944214,1.6734073162078857,4.706944286823273,0.025834200903773308
31,1.2075505256652832,3.460687220096588,0.02365930564701557,4.217029303312302,0.9972789287567139,0.03663729876279831,1.3632972240447998,1.431607961654663,0.022142808884382248,1.0273475646972656,0.6699776649475098,0.042828723788261414,1.7398786544799805,1.6415371894836426,0.046918436884880066,1.1854832172393799,5.786317706108093,0.019516296684741974,1.2463397979736328,1.8224778175354004,0.1237020194530487,1.4281940460205078,1.974951982498169,0.06414511799812317,3.2501511573791504,4.5627036690711975,0.028394507244229317,-2.5502376556396484,5.539852619171143,0.0259096659719944,1.2404370307922363,3.187253415584564,0.04321618005633354,1.6745998859405518,4.7083927392959595,0.02588069438934326
32,1.2075505256652832,3.4610745906829834,0.023663710802793503,4.217029303312302,0.9972789287567139,0.03664713725447655,1.363842487335205,1.4319851398468018,0.022142337635159492,1.027430534362793,0.6704621315002441,0.04280881956219673,1.7398786544799805,1.6415371894836426,0.046941593289375305,1.1854832172393799,5.786317706108093,0.01950792968273163,1.246828556060791,1.824493169784546,0.12371337413787842,1.4281940460205078,1.9756622314453125,0.06411817669868469,3.2501511573791504,4.5627036690711975,0.028395848348736763,-2.5502376556396484,5.54065477848053,0.02593604475259781,1.239819049835205,3.187253415584564,0.043251220136880875,1.6745998859405518,4.708482325077057,0.025901133194565773
33,1.2078077793121338,3.4610745906829834,0.023676251992583275,4.217528834939003,0.9972789287567139,0.03667161241173744,1.363842487335205,1.4320125579833984,0.022141223773360252,1.027430534362793,0.6704621315002441,0.042866915464401245,1.7402312755584717,1.6415371894836426,0.04696303978562355,1.1854832172393799,5.786317706108093,0.019512875005602837,1.2471883296966553,1.824493169784546,0.12372420728206635,1.4279727935791016,1.9756622314453125,0.06408810615539551,3.2504453659057617,4.562154233455658,0.028385991230607033,-2.5496721267700195,5.54065477848053,0.025948498398065567,1.239819049835205,3.187253415584564,0.04326381906867027,1.6745998859405518,4.708482325077057,0.025900494307279587
34,1.20794677734375,3.4610745906829834,0.02368329092860222,4.217528834939003,0.9972789287567139,0.03662216290831566,1.3641057014465332,1.4320125579833984,0.02213958278298378,1.027430534362793,0.6710724830627441,0.04277752712368965,1.7402312755584717,1.6415603160858154,0.04692619666457176,1.1854627132415771,5.787499308586121,0.01949441060423851,1.2471883296966553,1.824493169784546,0.12364848703145981,1.4279727935791016,1.9777953624725342,0.06409215182065964,3.2504453659057617,4.562285006046295,0.028392689302563667,-2.5496721267700195,5.541043043136597,0.025931179523468018,1.2391328811645508,3.187253415584564,0.04325249418616295,1.672630786895752,4.708886981010437,0.02588946372270584
