scorer,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000,DLC_resnet50_MQ_runing_mergeDec30shuffle4_1030000
9,1.00502610206604,3.353418707847595,0.023622967302799225,4.562308251857758,0.7435362339019775,0.03605121746659279,1.4299595355987549,1.1898722648620605,0.021103274077177048,1.062654972076416,0.6988983154296875,0.047230251133441925,1.804337739944458,1.6483683586120605,0.04921962693333626,71.3133327960968,758.938768863678,0.32016506791114807,114.42282056808472,712.9165034294128,0.7423993945121765,131.09963488578796,727.9327189922333,0.4982115924358368,93.97753167152405,769.597861289978,0.5048162937164307,-2.566274642944336,5.613593816757202,0.030622044578194618,1.1429800987243652,2.990247130393982,0.04617635905742645,1.5608258247375488,4.643557965755463,0.028226375579833984
10,1.0002670288085938,3.355584502220154,0.023666569963097572,4.562308251857758,0.7435362339019775,0.03613707795739174,1.4299595355987549,1.1898722648620605,0.021123018115758896,1.0579144954681396,0.698582649230957,0.047213222831487656,1.804337739944458,1.6483683586120605,0.049291037023067474,71.3133327960968,759.2268314361572,0.18605105578899384,114.13064312934875,713.0273232460022,0.7771787643432617,131.08468240499496,727.9373233318329,0.6563182473182678,94.24099826812744,770.270712852478,0.6154013872146606,-2.568840503692627,5.612330913543701,0.030559580773115158,1.1345112323760986,2.9900912046432495,0.0461842343211174,1.5561611652374268,4.643421471118927,0.028220906853675842
11,1.0000097751617432,3.355584502220154,0.023669408634305,4.562418341636658,0.7438263893127441,0.03614102303981781,1.4303522109985352,1.1898975372314453,0.02112329937517643,1.0575413703918457,0.6985573768615723,0.04722689092159271,1.804337739944458,1.6483683586120605,0.04929943010210991,71.29677605628967,759.2268314361572,0.14271727204322815,114.10070645809174,713.2882828712463,0.7635582089424133,131.08468240499496,727.9327189922333,0.5779743790626526,94.32160091400146,770.3870384693146,0.5063958764076233,-2.568840503692627,5.612330913543701,0.030564548447728157,1.1345112323760986,2.990247130393982,0.046193428337574005,1.556117057800293,4.643421471118927,0.02822710946202278
12,1.0000097751617432,3.3556512594223022,0.023661155253648758,4.5629976987838745,0.7442660331726074,0.03613336384296417,1.4299468994140625,1.1900246143341064,0.03174470365047455,1.0575413703918457,0.6984634399414062,0.04721076786518097,73.04788589477539,722.2887945175171,0.14734463393688202,71.29677605628967,759.2268314361572,0.4058573246002197,114.10070645809174,713.2882828712463,0.8391731381416321,131.08468240499496,727.8553111553192,0.671474814414978,94.32160091400146,770.6354222297668,0.7511199116706848,-2.5688443183898926,5.612179756164551,0.030555015429854393,1.1345112323760986,2.990247130393982,0.04616764187812805,1.556117057800293,4.643421471118927,0.02821328677237034
13,1.0000097751617432,3.3556512594223022,0.023503843694925308,4.563611149787903,0.7458312511444092,0.05124075338244438,93.20538866519928,683.1394739151001,0.027735717594623566,1.0575413703918457,0.698211669921875,0.04681072384119034,73.54993605613708,722.4620895385742,0.2865438163280487,71.29677605628967,756.1340725719929,0.4308205246925354,114.42282056808472,713.2882828712463,0.8247401714324951,131.1673601269722,727.8553111553192,0.658352792263031,94.32160091400146,770.6354222297668,0.6840800642967224,-2.568840503692627,5.612179756164551,0.04087909311056137,1.1357383728027344,2.990247130393982,0.04567483067512512,1.556117057800293,4.643421471118927,0.027995163574814796
14,1.000988483428955,3.3562777042388916,0.023766467347741127,4.829012036323547,0.7458312511444092,0.036182090640068054,96.41768598556519,683.3562746047974,0.021184634417295456,1.0579144954681396,0.698211669921875,0.04742104560136795,73.54993605613708,722.4620895385742,0.11091544479131699,71.74707770347595,756.1281580626965,0.1506095975637436,114.65126657485962,713.3128414154053,0.7439529895782471,131.7871528416872,727.752608537674,0.4454094469547272,93.71097195148468,770.6354222297668,0.5107781887054443,-2.568840503692627,5.743632912635803,0.030530886724591255,1.1357383728027344,2.9907548427581787,0.046232420951128006,1.5561611652374268,4.643421471118927,0.028231488540768623
15,1.004819393157959,3.3562777042388916,0.02347196824848652,4.829012036323547,0.7458312511444092,0.09052478522062302,96.41768598556519,683.3562746047974,0.047035422176122665,1.059192419052124,0.698211669921875,0.04686102643609047,73.54993605613708,722.5008635520935,0.7715752720832825,72.46137380599976,755.4303300976753,0.6913034319877625,114.70961654186249,713.3128414154053,0.8566937446594238,132.03811085224152,727.2526857852936,0.5500750541687012,93.62973928451538,770.3870384693146,0.3037610650062561,-2.5699586868286133,5.743632912635803,0.15048880875110626,1.1357383728027344,2.9907548427581787,0.04497538134455681,1.5623948574066162,4.644709467887878,0.02741381712257862
16,1.0293769836425781,3.3613491654396057,0.02889484167098999,4.709663271903992,0.7022716999053955,0.04093606024980545,93.92381048202515,684.2017016410828,0.026752905920147896,1.1093599796295166,0.720628023147583,0.0482315868139267,73.87799000740051,722.6263852119446,0.059609897434711456,73.7192554473877,753.6500315666199,0.040093615651130676,115.05850821733475,713.3128414154053,0.5666502118110657,132.39312753081322,727.2526857852936,0.3638802766799927,91.53519633412361,767.8413443565369,0.04007994756102562,-2.6571221351623535,5.669243335723877,0.04160039499402046,1.1357383728027344,2.9907548427581787,0.060955923050642014,117.7094556093216,756.7585167884827,0.08387391269207001
17,1.0293769836425781,3.363627791404724,0.025544119998812675,4.829012036323547,0.7022716999053955,0.03726884350180626,96.15436935424805,684.2017016410828,0.06484658271074295,1.1093599796295166,0.720628023147583,0.06776894629001617,74.07941138744354,722.6263852119446,0.2699069678783417,73.7192554473877,753.6500315666199,0.2572675943374634,115.05850821733475,713.1169085502625,0.6291976571083069,132.78345835208893,726.3738262653351,0.4575497806072235,91.53519633412361,767.8413443565369,0.03413690626621246,-2.6571221351623535,5.743632912635803,0.03473731875419617,1.1390635967254639,2.9907548427581787,0.0505378358066082,117.7094556093216,756.7585167884827,0.05577589571475983
18,1.0293769836425781,3.363627791404724,0.025022564455866814,4.829012036323547,0.7022716999053955,0.03838673233985901,96.30355453491211,683.8955669403076,0.038228560239076614,1.1093599796295166,0.720628023147583,0.0722869411110878,74.27596497535706,722.342689037323,0.10909585654735565,73.7192554473877,753.6500315666199,0.059615712612867355,115.05850821733475,712.2359709739685,0.8057130575180054,133.11992597579956,726.3738262653351,0.47941139340400696,91.53519633412361,767.8413443565369,0.20417940616607666,-2.6571221351623535,5.743632912635803,0.034360017627477646,1.1399288177490234,2.989468812942505,0.2599409222602844,117.7094556093216,756.7585167884827,0.22410474717617035
19,1.0020828247070312,3.3635345101356506,0.023483097553253174,74.16477882862091,685.8864922523499,0.083831787109375,96.30355453491211,683.8747034072876,0.04254781827330589,1.0263874530792236,0.697075366973877,0.04701666906476021,74.27596497535706,722.342689037323,0.750869631767273,72.78299808502197,755.229255259037,0.5262609124183655,114.94406998157501,712.2316744327545,0.8651815056800842,133.06047987937927,726.3904106616974,0.6002889275550842,94.3101978302002,770.3877466917038,0.260244756937027,59.824162766337395,769.8186521530151,0.13844163715839386,1.1399550437927246,2.989468812942505,0.04496406018733978,1.5550179481506348,4.645941197872162,0.027446649968624115
20,1.0014653205871582,3.3635345101356506,0.023485993966460228,74.18156623840332,685.8864922523499,0.08401334285736084,96.30355453491211,683.8747034072876,0.04202178865671158,1.0263874530792236,0.697075366973877,0.047030258923769,74.27596497535706,722.342689037323,0.7432683110237122,72.78299808502197,755.2371959090233,0.4653162658214569,114.94406998157501,712.2130312919617,0.8529340624809265,133.06047987937927,726.3904106616974,0.5523035526275635,94.3101978302002,770.4076622724533,0.23439961671829224,60.06707753241062,769.9891719818115,0.11745499819517136,1.1401348114013672,2.99099063873291,0.04499736428260803,1.5550179481506348,4.645941197872162,0.02746029570698738
21,1.0005054473876953,3.3635345101356506,0.02348392829298973,74.21474349498749,685.8864922523499,0.13449405133724213,96.55337858200073,683.8187131881714,0.060751527547836304,1.0263874530792236,0.697075366973877,0.047013066709041595,74.27596497535706,722.342689037323,0.7963842153549194,72.78299808502197,755.2680785059929,0.44301334023475647,114.94406998157501,712.0080361366272,0.8750163912773132,133.11992597579956,726.3738262653351,0.5137321949005127,94.3101978302002,770.5400508642197,0.2167026698589325,60.141980320215225,770.013180732727,0.11567562073469162,1.1401348114013672,2.99099063873291,0.04499252885580063,1.5550179481506348,4.645941197872162,0.027449792250990868
22,1.0005054473876953,3.3634408712387085,0.02347353659570217,74.26435077190399,685.7707591056824,0.11899561434984207,96.55337858200073,683.7615146636963,0.07292339205741882,1.0263874530792236,0.6963658332824707,0.04698652774095535,74.3100037574768,722.4375190734863,0.7966898083686829,72.78299808502197,755.2371959090233,0.5494394302368164,115.26163309812546,711.8548054695129,0.8592239618301392,133.34676015377045,726.3904106616974,0.4577370285987854,93.73989701271057,770.5400508642197,0.14001241326332092,60.141980320215225,770.3567085266113,0.14840851724147797,1.1401348114013672,2.995637893676758,0.04502395913004875,1.5550179481506348,4.647203147411346,0.027518585324287415
23,0.9997856616973877,3.363174855709076,0.023485217243433,74.26435077190399,685.7707591056824,0.11181537806987762,96.55337858200073,683.7615146636963,0.0771339014172554,1.0260181427001953,0.6963658332824707,0.04701412841677666,74.32662618160248,722.4375190734863,0.8028311133384705,72.80377006530762,755.229255259037,0.5721147060394287,115.28061485290527,711.8548054695129,0.8681527972221375,133.34676015377045,726.4271447658539,0.4485352337360382,93.73989701271057,770.5400508642197,0.12470298260450363,60.141980320215225,770.3567085266113,0.1477421522140503,1.1401348114013672,2.9964661598205566,0.04505710303783417,1.5562849044799805,4.648287892341614,0.02753649652004242
24,0.999258279800415,3.3634408712387085,0.02344723418354988,74.26435077190399,685.7707591056824,0.08213009685277939,96.54863142967224,683.7615146636963,0.07239140570163727,1.0282695293426514,0.698664665222168,0.04686842858791351,74.33293664455414,722.4375190734863,0.8059883117675781,72.84547090530396,755.0236758589745,0.5414456725120544,115.28061485290527,711.8464593887329,0.8698582053184509,133.34676015377045,726.4271447658539,0.4353853166103363,93.73989701271057,770.4076622724533,0.13881351053714752,60.141980320215225,770.3567085266113,0.1111089214682579,1.140831708908081,2.9964661598205566,0.045065999031066895,1.5572443008422852,4.648287892341614,0.027507156133651733
25,0.999258279800415,3.3633124232292175,0.023474590852856636,74.04514110088348,685.7707591056824,0.03995630517601967,96.34279084205627,683.934268951416,0.032390061765909195,1.0282695293426514,0.6988520622253418,0.046932969242334366,74.34799551963806,722.4092917442322,0.5754894614219666,72.90502548217773,754.941611289978,0.3271724283695221,115.34396970272064,711.8548054695129,0.7991222143173218,133.20300674438477,726.8337752819061,0.3696843981742859,93.73496162891388,769.9427578449249,0.1776229739189148,60.59218901395798,770.1254577636719,0.05271511524915695,1.140831708908081,2.995637893676758,0.04508087411522865,1.557295560836792,4.647203147411346,0.027510426938533783
26,0.9988973140716553,3.3620280027389526,0.0235024094581604,73.9281394481659,685.6477336883545,0.03674882650375366,96.19770526885986,683.934268951416,0.03464892879128456,1.0295584201812744,0.6964664459228516,0.04706248641014099,74.34799551963806,722.135817527771,0.5347567796707153,72.94851016998291,754.8760639429092,0.31597065925598145,115.34396970272064,711.8548054695129,0.8301295638084412,133.13098180294037,726.8337752819061,0.39662161469459534,93.95083510875702,769.9427578449249,0.171762615442276,60.59218901395798,770.0430817604065,0.04044753685593605,1.1399905681610107,2.995904326438904,0.04506951570510864,1.5569789409637451,4.646464705467224,0.027541475370526314
27,0.9988393783569336,3.362367808818817,0.023490209132432938,4.541095077991486,0.7540497779846191,0.035778582096099854,96.17905044555664,683.934268951416,0.02672646753489971,1.029712200164795,0.6964664459228516,0.047038812190294266,74.34799551963806,722.0525641441345,0.49430862069129944,73.00629711151123,754.8760639429092,0.33895280957221985,115.2586236000061,711.8264851570129,0.796423077583313,133.05575442314148,726.8337752819061,0.3351462185382843,94.01005911827087,769.9427578449249,0.1346491426229477,60.59702318906784,769.7767648696899,0.06000322103500366,1.1399905681610107,2.995904326438904,0.045019786804914474,1.557006597518921,4.646464705467224,0.027517005801200867
28,0.9988393783569336,3.362367808818817,0.023452788591384888,4.541095077991486,0.7506759166717529,0.03577202931046486,1.440384864807129,1.2020881175994873,0.02098584547638893,1.0305156707763672,0.6964664459228516,0.046957001090049744,73.41800427436829,722.0525641441345,0.27507349848747253,73.00629711151123,754.941611289978,0.17194770276546478,115.14155411720276,711.364599943161,0.8100161552429199,133.05502557754517,725.9543664455414,0.5080137252807617,93.95083510875702,770.0932193994522,0.18969936668872833,60.59218901395798,769.5217437744141,0.02953762747347355,1.1402795314788818,2.995098352432251,0.04502832517027855,1.558638095855713,4.646464705467224,0.02751277945935726
29,0.9988973140716553,3.3620280027389526,0.023453012108802795,4.541095077991486,0.7499265670776367,0.0357736237347126,1.440330982208252,1.2020881175994873,0.02098906598985195,1.0308051109313965,0.6958348751068115,0.04696565493941307,73.41738653182983,722.0525641441345,0.26286280155181885,73.00629711151123,754.9862446784973,0.21392153203487396,114.94366681575775,711.2957019805908,0.8205245137214661,133.05502557754517,725.786737203598,0.512467622756958,93.92384827136993,770.0932193994522,0.16555334627628326,-2.564317226409912,5.593427896499634,0.037745337933301926,1.138655424118042,2.9940578937530518,0.045057378709316254,1.5598270893096924,4.646486878395081,0.027524041011929512
30,1.0105345249176025,3.3526298999786377,0.023502599447965622,4.5427334904670715,0.7486157417297363,0.03596777841448784,1.4343864917755127,1.1978931427001953,0.02107015624642372,1.048194169998169,0.6958348751068115,0.046823903918266296,72.51245999336243,722.3877353668213,0.23947954177856445,70.71796584129333,755.3224435448647,0.0978393703699112,114.87300837039948,711.1936151981354,0.7846930623054504,132.9782303571701,725.759514093399,0.406314492225647,93.92384827136993,770.1860637664795,0.08096402138471603,-2.564317226409912,5.58784031867981,0.02995894104242325,1.138655424118042,2.986493706703186,0.04571257904171944,1.5694878101348877,4.646486878395081,0.027787931263446808
31,1.010796070098877,3.3505969643592834,0.02348456159234047,4.5452805161476135,0.7485315799713135,0.03596000000834465,1.4285168647766113,1.198479175567627,0.021079882979393005,1.0515036582946777,0.691462516784668,0.04671242833137512,72.00834441184998,722.3877353668213,0.19869926571846008,70.71796584129333,755.3224435448647,0.0989016517996788,114.64572739601135,711.0500979423523,0.7396113276481628,132.96085005998611,725.786737203598,0.4111771583557129,93.92384827136993,770.0932193994522,0.06542849540710449,-2.564317226409912,5.587020993232727,0.029937639832496643,1.1396839618682861,2.9848440885543823,0.045734208077192307,1.5697736740112305,4.646486878395081,0.027766915038228035
32,1.010796070098877,3.3503991961479187,0.02350585162639618,4.546194016933441,0.7483606338500977,0.035953570157289505,1.4284753799438477,1.198479175567627,0.021072769537568092,1.0518121719360352,0.6898810863494873,0.04686577245593071,72.00834441184998,722.3877353668213,0.15060974657535553,70.71796584129333,755.3224435448647,0.09764163941144943,114.64572739601135,711.0500979423523,0.718643069267273,132.92120349407196,725.9543664455414,0.4282570481300354,93.92384827136993,770.0582318305969,0.08812034130096436,-2.564850330352783,5.587020993232727,0.029992714524269104,1.1402013301849365,2.9848440885543823,0.04573550820350647,1.570974349975586,4.647134900093079,0.027832776308059692
33,1.010796070098877,3.3485533595085144,0.023534927517175674,4.546194016933441,0.7460997104644775,0.03603872284293175,1.4285168647766113,1.198479175567627,0.02107543870806694,1.0522656440734863,0.6898810863494873,0.04673095792531967,72.00834441184998,722.3407468795776,0.15662908554077148,70.7368552684784,755.1451745629311,0.1541222482919693,114.64572739601135,711.123096704483,0.7480849623680115,132.50747418403625,726.3412506580353,0.3703047037124634,93.93270909786224,769.6982777118683,0.11019118130207062,-2.564850330352783,5.58784031867981,0.030167819932103157,1.1402013301849365,2.9848440885543823,0.045955315232276917,1.5697736740112305,4.644306480884552,0.02791515365242958
34,1.0094881057739258,3.347382605075836,0.02347561903297901,4.546194016933441,0.743980884552002,0.03598298877477646,1.4285168647766113,1.1978931427001953,0.021091686561703682,1.0522656440734863,0.687049150466919,0.046667203307151794,72.00834441184998,721.6547236442566,0.37660470604896545,71.17478561401367,755.1451745629311,0.1798161268234253,114.61393570899963,711.123096704483,0.7907987236976624,132.33428823947906,726.6352467536926,0.45632898807525635,94.006276845932,769.7778024673462,0.11366051435470581,-2.564850330352783,5.58784031867981,0.03018159605562687,1.140519618988037,2.9848440885543823,0.04598774388432503,1.5708906650543213,4.644306480884552,0.027967020869255066
35,1.0091636180877686,3.347382605075836,0.023501869291067123,4.54768830537796,0.743980884552002,0.036014433950185776,1.4285168647766113,1.197206974029541,0.021078258752822876,1.0522656440734863,0.687049150466919,0.04679131135344505,72.6943929195404,721.6547236442566,0.4795161783695221,71.31897592544556,755.0158186554909,0.27456197142601013,114.61393570899963,711.0575592517853,0.7967255711555481,132.18825668096542,726.6673772335052,0.45313024520874023,94.16628909111023,769.6982777118683,0.1057758703827858,-2.564850330352783,5.588145852088928,0.04025600105524063,1.140519618988037,2.9848440885543823,0.04585642367601395,1.5708906650543213,4.645043194293976,0.027895156294107437
36,1.0083208084106445,3.3485533595085144,0.023483462631702423,4.546847939491272,0.7460997104644775,0.03596315532922745,1.43235182762146,1.197206974029541,0.021074730902910233,1.0522656440734863,0.6901986598968506,0.0466398261487484,72.94931197166443,721.6547236442566,0.05627523362636566,71.67838430404663,755.0158186554909,0.047774381935596466,114.60490918159485,711.0952773094177,0.6383621096611023,132.18825668096542,726.6673772335052,0.386751651763916,94.20783233642578,769.5444958209991,0.05978802591562271,59.22949653863907,768.7497162818909,0.0301438570022583,1.1406476497650146,2.983917236328125,0.04593483358621597,1.570974349975586,4.646032750606537,0.027928747236728668
